Filename_1,Filename_2,Title,Authors,Year,Relevance Score,Research Category,Summary,Tags,DOI/URL,One-on-One Applicability,Small Group Applicability,Large Group Applicability,Self Education Applicability,Sections Analyzed,Input Tokens,Output Tokens,Estimated Cost
Ren2025.pdf,Ren2025,The Role of Representational Content on Working Memory Capacity in Early Childhood,Tongyan Ren; Xuechen Ding; Chen Cheng,2025,6,supportive,"This study looked at how kids remember different things in their working memory, like animals versus simple dots. They found that kids remember familiar things (like animals) better than abstract shapes. This could help us understand why some kids struggle with math concepts that require holding numbers in their mind. The research shows that working memory is important for learning math, but doesn't directly address dyscalculia.",working memory; cognitive development; early childhood; memory representation,https://doi.org/10.1111/desc.70066,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,719,84,0.009257
Rodríguez-Romero2025.pdf,Rodríguez-Romero2025,Biomarkers of Alzheimer’s disease modification using adaptive cognitive assessments to improve responsiveness—a simulation study,Antonio Rodríguez-Romero; Shibeshih Belachew; Emmanuel Bartholomé; Claudia Mazzà; Óscar Reyes; Carlos Luque; Silvan Pless; Corrado Bernasconi,2025,1,supportive,"This study focuses on using adaptive tests to better track Alzheimer's disease progression, not math learning. However, the idea of adaptive testing could someday help create personalized learning tools for kids with math difficulties.",adaptive testing; neuroscience; cognition; Alzheimer's disease; simulation,10.3389/fnins.2025.1653261,n/a,n/a,n/a,n/a,Header/Title; Footer; Introduction; Discussion/Conclusion,623,125,0.008554
Rofiah2025.pdf,Rofiah2025,Pesantren and inclusion: Bridging religion and disability in Islamic education in Indonesia,Nurul H. Rofiah; Norimune Kawai; Dara Sudiraharja,2025,1,supportive,"This article discusses Islamic education's role in Indonesia, focusing on how pesantrens (Islamic schools) integrate religious traditions with modern education. While it touches on education broadly, it doesn't specifically address math learning or dyscalculia.",Islamic education; Indonesian culture; religious values; traditional education,https://doi.org/10.4102/ajod.v14i0.1741,n/a,n/a,n/a,n/a,Header/Title; Footer; Introduction; Discussion/Conclusion,697,100,0.007053
Rodríguez-Santos2020.pdf,Miguel2024,Quantity Processing in Deaf and Hard of Hearing Children: Evidence from Symbolic and Nonsymbolic Comparison Tasks,"Rodríguez-Santos, José Miguel; Calleja, Marina; García-Orza, Javier; Iza, Mauricio; Damas, Jesús",2024,7,supportive,"This study looked at how deaf children understand numbers compared to hearing kids. They found that deaf kids were slower with written numbers but did okay with pictures of dots or fingers. This suggests that while deaf children might struggle with math symbols, their basic number sense is intact. The findings highlight the need for more hands-on math teaching for deaf students.",deaf children; numerical cognition; math education; symbolic representation,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,578,94,0.007385
Rousselle2004.pdf,Rousselle2004,Magnitude comparison in preschoolers: What counts? Influence of perceptual variables,Laurence Rousselle; Emmanuelle Palmers; Marie-Pascale Noël,2004,7,supportive,"This study looked at how 3-year-olds compare quantities of objects, testing whether they rely on actual numbers or just visual cues. They found that kids might use things like size or spacing rather than counting. This research helps us understand early number sense, which is important for spotting math difficulties later on.",numerosity; early math skills; number sense; cognitive development,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,647,65,0.008245
Rousselle2007.pdf,Rousselle2007,Basic numerical skills in children with mathematics learning disabilities: A comparison of symbolic vs non-symbolic number magnitude processing,Laurence Rousselle; Marie-Pascale Noël,2007,9,direct,"This study found that kids with math learning disabilities struggle specifically with understanding number symbols (like Arabic digits) rather than actual quantities. They still process numbers automatically when comparing sizes, suggesting the issue is with symbolic access. This helps explain why some kids have trouble with math even if they understand basic counting. Teachers and parents can focus on strengthening the connection between numbers and their meanings.",dyscalculia; number symbols; numerical skills; math learning disabilities; automatic processing,Not found,"Parents can use flashcards with both dots and numbers to help kids connect symbols with actual quantities, making practice more hands-on.",Special ed teachers might create games matching number symbols with groups of objects to reinforce symbolic understanding.,General ed teachers could incorporate visual aids like number lines paired with dot patterns during lessons to support all students.,Adults with dyscalculia can practice with apps that combine number symbols and visual quantities to improve their number sense.,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,607,68,0.010163
Rousselle2008.pdf,Rousselle2024,The Development of Automatic Numerosity Processing in Preschoolers: Evidence for Numerosity–Perceptual Interference,Laurence Rousselle; Marie-Pascale Noël,2024,6,supportive,"This study explores how people naturally understand numbers, even though numbers are abstract concepts. It shows that both children and adults automatically process numbers' meanings, which is important for math learning. While it doesn't directly address dyscalculia, it provides foundational knowledge about number sense that could inform interventions for math difficulties.",number sense; cognitive development; numerical cognition; math learning,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Discussion/Conclusion,533,67,0.008655
Rousselle2008b.pdf,Rousselle2024b,The Adaptive Use of Approximate Calculation in an Addition Verification Task,Laurence Rousselle; Marie-Pascale Noël,2024,9,direct,This study found that kids with math difficulties don't use approximate calculations as well as their peers. They struggle to adjust their problem-solving strategies based on the problem's complexity. This means they might not be as flexible or quick in math tasks. Understanding this can help educators create better teaching methods to improve their math skills.,approximate calculation; mathematical disabilities; adaptive problem-solving; estimation skills; cognitive flexibility,Not found,Parents can practice estimation games with everyday items like snacks or toys to help kids get better at quick math.,Teachers can use timed estimation exercises with small groups to build confidence and flexibility in math problem-solving.,Incorporate fun estimation challenges into regular lessons to help all students become more adaptable in their math thinking.,"Adults with dyscalculia can practice estimating quantities in daily activities, like grocery shopping, to improve their number sense.",Header/Title; Footer; Abstract; Discussion/Conclusion,525,58,0.007824
"S,erban2025.pdf",Sărban2025,"Brain Tumors, AI and Psychiatry: Predicting Tumor-Associated Psychiatric Syndromes with Machine Learning and Biomarkers",Matei Sărban; Corneliu Toader; Răzvan-Adrian Covache-Busuioc,2025,1,supportive,"This study focuses on brain tumors and their psychiatric effects, like mood changes or cognitive issues, rather than math learning disabilities. It discusses how tumors affect brain function and behavior but doesn't directly address dyscalculia or math skills. However, understanding brain function could indirectly inform learning disability research.",brain tumors; neuropsychiatric symptoms; cognitive function; brain-behavior relationship,https://doi.org/10.3390/ijms26178114,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,710,108,0.008070
Salelew2025.pdf,Salelew2025,Psychosocial determinants of psychological distress among people with disabilities in Ethiopia: a cross-sectional study,Endalamaw Salelew; Shegaye Shumet; Alemu Lemma; Tilahun Kassew; Dessie Abebaw Angaw; Yohannes Mirkena; Tadele Amare Zeleke; Getachew Tesfaw,2025,1,supportive,"This study looks at factors affecting mental health in people with disabilities in Ethiopia, but it doesn't specifically address math learning difficulties or dyscalculia. It found that older age, low social support, stigma, and cognitive issues were linked to higher distress. While interesting, it's not directly about math challenges.",psychological distress; disabilities; social support; stigma,10.1136/bmjopen-2024-092928,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,716,132,0.007482
Schwichtenberg2025.pdf,AJ2025,Diversity in Education Study (DivES): Investigating a neurodiversity module in higher education,Schwichtenberg AJ; Mirah K; Janis A; West M; Atkin AL,2025,4,supportive,"This study looked at how teaching a module about neurodiversity (which includes dyscalculia) affects college students' understanding. They found students became more aware of neurodiversity after the module, but it didn't change their views on ableism. While not directly about dyscalculia, this research shows that raising awareness about different learning styles could help create more inclusive classrooms.",neurodiversity; higher education; awareness; inclusion; learning disabilities,https://doi.org/10.1371/journal.pone.0327379,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,637,100,0.008593
Sarita2025.pdf,Sarita2025,User cum expert judgement model for accessibility using fuzzy approach,Kumari Sarita; Parminder Kaur; Satinder Kaur,2025,0,supportive,"This article discusses methods for evaluating website accessibility, focusing on user and expert testing. It doesn't directly address dyscalculia or math learning difficulties but could inform how educational tools are made accessible for all learners.",website accessibility; user testing; expert evaluation; digital tools,https://doi.org/10.1038/s41598-025-00117-z,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Discussion/Conclusion,593,92,0.008564
Seljak2025.pdf,Seljak2024,Cognitive abilities and internet use among older adults in the Czech Republic and Slovenia,Peter Seljak; Tomas Dosedel; Barbara Grintal; Zdenka Milić Kavčič; Jana Goriup; Voyko Kavčič,2024,2,supportive,"This study looks at how older adults' thinking skills affect their use of technology like the internet. It found that people with better memory and thinking skills were more likely to use digital tools. While this doesn't directly address dyscalculia, it shows the importance of cognitive health in learning new skills, which could be relevant for understanding how people with learning disabilities interact with technology.",cognitive abilities; technology use; older adults; digital inclusion; cognitive impairment,10.1177/20552076251380646,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,561,115,0.008436
Sen-Domínguez2025.pdf,Sen-Domínguez2025,Novel Association of the Presenilin-1 (Leu282Arg) Mutation with Isolated Spastic Paraparesis: Case Presentation and Review of Current Evidence,María De la Sen-Domínguez; Manuel Delgado-Alvarado; Marta Torres-Barquin; Remedios Quirce; Javier Riancho,2025,0,supportive,"This study focuses on Presenilin-1 gene mutations linked to neurological conditions like Alzheimer's and spastic paraparesis, not directly related to math learning or dyscalculia. It discusses genetic variations and their neurological impacts but doesn't address educational strategies or interventions.",neuroscience; genetics; Alzheimer's disease; spastic paraparesis,https://doi.org/10.3390/jcm14176150,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,725,132,0.009099
Sherr2025.pdf,Sherr2025,"Not one but two: cross-sectional associations among repeat pregnancy, maternal mental health and child cognitive outcomes among adolescent and young mothers in South Africa",Lorraine Sherr; Katharina Haag; Kathryn Steventon Roberts; Lucie Cluver; Janina Jochim; Wylene Saal; Nontokozo Langwenya; Camille Wittesaele; Janke Tolmay; Marguerite Marlow; Elona Toska,2025,1,supportive,"This study looks at how having multiple children affects teenage mothers' mental health and their children's development, especially in areas with high HIV rates. While it doesn't directly address dyscalculia, it does touch on child cognitive development, which could provide some background for understanding learning challenges.",child development; cognitive development; adolescent mothers; mental health,10.1136/bmjgh-2025-019909,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,679,155,0.008860
Smith2021.pdf,found2024b,Not found,Not found,2024,9,direct,"This study found that kids with dyscalculia often struggle with basic number sense, like estimating quantities. They used games involving counting and comparing groups of objects to see where kids struggled. The research suggests that targeted practice with these foundational skills could help. Teachers and parents might notice which areas kids find hardest and focus there.",number sense; dyscalculia; intervention; math learning disabilities; counting skills,Not found,Parents can use simple counting games with everyday items like buttons or snacks to help build number sense.,Special ed teachers could create stations with different quantity comparison activities to practice these skills.,General ed teachers might incorporate quick estimation games into their daily routines to support all students.,"Adults with dyscalculia could practice estimating quantities in daily life, like guessing the number of apples in a basket.",First 8000 characters (no sections detected),362,38,0.007745
Solis2025.pdf,Solisa2025,Proportion of life spent in the United States and cognitive functioning in Spanish-speaking migrants: Findings from the Boston Latino Aging Study,"Isabel Solisa; Randy Medranoa; Lusiana Martineza; Nadeshka J. Ramireza; Nikole A. Bonillas Felixa; Jorge Alcinaa; Averi Giudicessia; Jairo E. Martineza; Clara Vila-Castelara; Liliana A. Ramirez-Gomezc; Marta Gonzalez Catalana; Daniel G. Saldanaa; Yakeel T. Quiroza,b,c",2025,2,supportive,"This study looks at how living in the U.S. affects Latino migrants' cognitive skills, especially language processing. While it doesn't focus on math or dyscalculia, it shows how cultural factors can impact brain functions. Understanding these influences might help educators consider similar factors in students with learning challenges.",cognitive aging; cultural factors; language processing; Latino health,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,642,168,0.009056
Sun2025.pdf,Q2025,Assessment of microstructural abnormalities in gray and white matter of minimal hepatic encephalopathy patients using diffusion kurtosis imaging and their associations with neurocognitive dysfunction,Sun Q; Fan W; Liu Y; Kou Z; Han P,2025,0,supportive,"This study looked at brain structure in patients with Hepatitis B-related cirrhosis and found differences in white matter and gray matter compared to healthy people. The changes in white matter were linked to poorer cognitive performance. However, this research focuses on liver disease and brain function rather than math learning or dyscalculia.",brain function; cognitive dysfunction; neuroimaging; white matter,10.3389/fnhum.2025.1600100,n/a,n/a,n/a,n/a,Header/Title; Footer; Introduction; Discussion/Conclusion,724,105,0.007280
Sutherland2025.pdf,Sutherland2025,Estimating a minimum clinically important difference for the Developmental Behaviour Checklist –parent report,Daniel L. Sutherland; Emma L. Taylor; Kylie M. Gray; Richard P. Hastings; Amanda Allard; Joanna Carr; Joanna Grifﬁn; Nicola McMeekin; Elizabeth Randell; Daisy Russell; Bronwen Willoughby-Richards; Jeanne Wolstencroft; Paul A. Thompson,2025,3,supportive,"This study focuses on evaluating interventions for behavioral and emotional problems in children with intellectual disabilities, using the Developmental Behaviour Checklist. While it doesn't directly address dyscalculia, understanding emotional challenges in learning disabilities could provide context for educators working with dyscalculic students.",intellectual disabilities; behavioral problems; emotional regulation; intervention evaluation,10.3389/fpsyt.2025.1612911,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,619,171,0.008109
Swanson2014.pdf,Swanson2014,The Effects of Mathematics Strategy Instruction for Children With Serious Problem-Solving Difficulties,H. Lee Swanson; Michael J. Orosco; Cathy M. Lussier,2014,9,direct,This study looked at how different teaching strategies affect math problem-solving in kids with math difficulties. They found that combining verbal and visual strategies (like underlining questions and using diagrams) really helped these kids improve. The research shows that kids with math struggles need specific help to focus on important information and ignore distractions. This could help teachers create better lessons for students who find math challenging.,math difficulties; strategy instruction; working memory; visual-spatial strategies; problem-solving,Not found,Parents can help their kids by teaching them to underline key parts of math word problems and draw diagrams to visualize the problem.,"Special ed teachers could use worksheets that mix important and distracting info, then guide kids to pick out what matters most.",General teachers might add short strategy sessions where students practice identifying key details in word problems using both words and pictures.,Adults with dyscalculia could practice solving math problems by breaking them down visually and highlighting important numbers.,Header/Title; Footer; Abstract; Discussion/Conclusion,656,70,0.009866
Swanson2015.pdf,Name2015,Word problems are an important part of mathematics programs in elementary schools.,Author Name,2015,9,direct,"This research looked at how different teaching strategies affect math problem-solving in kids with and without math difficulties. They found that kids with math struggles did better with visual strategies (like using diagrams) when they had good working memory. The study shows that tailoring teaching methods to a child's memory capacity can really help, especially for those who find math challenging.",math difficulties; strategy training; working memory; visual strategies; problem-solving,10.1177/0022219413498771,"Parents and tutors can try using visual aids like diagrams or charts when teaching math problems, especially if the child has a good working memory.",Special education teachers might split kids into groups based on their working memory and use visual strategies for those with stronger memory skills.,General teachers could introduce visual problem-solving tools for the whole class but provide extra support for students with weaker working memory.,Adults with dyscalculia might find it helpful to use visual tools like drawing diagrams to break down math problems.,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,605,70,0.008844
Tan2025.pdf,Tan2025,Cortical dysfunction and impulsivity in non-suicidal self-injury: a multimodal study using TMS-EEG and fNIRS,Bolin Tan; Chunnann Tong; Peng Xie; Linfei Shou; Yue Ning; Lirong Hua; Tianyi Yuan,2025,0,supportive,"This study focuses on brain activity in adolescents with non-suicidal self-injury (NSSI) behaviors rather than math learning difficulties. It uses brain imaging techniques to understand self-harm behaviors, which doesn't directly relate to dyscalculia or math education.",brain function; adolescent behavior; neuroscience; self-injury,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,652,96,0.009109
Tagilapalli2025.pdf,Tagilapalli2025,Metabolic Factors Related to Interpersonal Dysfunction in Acromegaly: A Nationwide Cross-Sectional Study in China,Shashi Kiran Tagilapalli; Zongming Wang; Yuechu Lucinda Lu; Guofeng Zhang; Weijie Su; Zhentian Wu; Jiaming Wang; Qing Rao; Haijun Wang; Dongsheng He; Yonggao Mou; Shun Yao; Yanmei Tie; Wenli Chen,2025,1,supportive,"This study looks at how acromegaly affects social interactions in Chinese patients. While it's not directly about dyscalculia, it does touch on cognitive deficits from hormonal imbalances, which might offer some indirect insights into brain-related learning challenges. However, the main focus is on physical and social impacts rather than math skills.",acromegaly; cognitive deficits; brain function; social interaction,https://doi.org/10.1111/cns.70607,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,678,156,0.008461
Tang2024.pdf,PhD2024,Cortical Surface Area Profile Mediates Effects of Childhood Disadvantage on Later-Life General Cognitive Ability,"Rongxiang Tang, PhD; Jeremy A. Elman, PhD; Chandra A. Reynolds, PhD; Olivia K. Puckett, BS; Matthew S. Panizzon, PhD; Michael J. Lyons, PhD; Donald J. Hagler Jr, PhD; Christine Fennema-Notestine, PhD; Lisa T. Eyler, PhD; Stephen M. Dorros, MD; Anders M. Dale, PhD; William S. Kremen, PhD; Carol E. Franz, PhD",2024,3,supportive,"This study looks at how childhood disadvantages affect brain structure and cognitive abilities later in life. While it doesn't focus on dyscalculia, it shows that early hardships can change brain development, which might relate to learning difficulties. Understanding these brain changes could help educators recognize challenges early.",brain development; cognitive ability; childhood disadvantage; neuroanatomy,https://doi.org/10.1093/geronb/gbae170,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,643,209,0.009924
Tang2025.pdf,Tang2025,The interaction effect of pedagogical agent and emotional feedback on effective learning: a 2 × 2 factorial experiment in online formative assessment,Xiaoqin Tang; Li Jiang; Guoli Liu; Hongxia Li,2025,4,supportive,"This study looks at how digital helpers (pedagogical agents) and emotional feedback affect learning in online tests. While it doesn't directly study math or dyscalculia, it shows that emotional feedback can make learning more engaging. This could be useful for educators designing tools for students with learning challenges, including those with dyscalculia.",online learning; emotional feedback; learning engagement; educational technology; cognitive load,10.3389/fpsyg.2025.1610550,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,551,100,0.008613
Tapia-Medina2025.pdf,Tapia-Medina2025,Hidden Rhythms of a Developing Brain: Multimetric rs-fMRI Insights Into Typical Youth Maturation,Merida Galilea Tapia-Medina; Raquel Cosío-Guirado; Maribel Peró-Cebollero; Cristina Cañete-Massé; Erwin Rogelio Villuendas-González; Joan Guàrdia-Olmos,2025,2,supportive,"This study looked at brain development in kids and teens using brain scans, but it didn't focus on math skills or dyscalculia. It found that brain connectivity changes as kids grow older, which might help us understand general brain development. However, it doesn't give direct insights into math learning difficulties.",brain development; neuroscience; fMRI; childhood; adolescence,https://doi.org/10.1002/hbm.70320,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,647,136,0.008452
Tarafdar2025.pdf,Tarafdar2025,Experiences of medical students and doctors with dyslexia: A systematic review,Suhail Amin Tarafdar; Noha Seoudi; Ruoyin Luo; Kalman Winston,2025,4,supportive,"This study focuses on dyslexia in medical education rather than dyscalculia. However, it highlights the importance of personalized support strategies for learning disabilities, which could inform approaches for dyscalculia. The findings emphasize flexibility and awareness in educational settings, which might benefit students with various learning challenges.",dyslexia; learning disabilities; medical education; support strategies,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,581,74,0.009879
Templeman2024.pdf,Templeman2024,‘It takes a village’: deciphering the role of the gut microbiome in the health and performance of military personnel,Iain Templeman; E Parish; J Rimmer; G Clarke; T Troth; M S Goodson; J W Soares; S V Harding,2024,0,Not related to learning or education,"This article discusses how gut bacteria might affect soldiers' health and performance, not math skills or learning disabilities. It's about using microbiome science to help military personnel, not about dyscalculia or teaching methods.",gut microbiome; military health; physical performance; cognitive states,10.1136/military-2024-002746,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,636,117,0.008142
Testolin2025.pdf,TestolinA2025,Visual enumeration remains challenging for multimodal generative AI,TestolinA; HouK; ZorziM,2025,3,supportive,"This study looks at how well AI systems can count objects in pictures, comparing them to humans and animals. They found that even advanced AI struggles with basic counting, especially with larger numbers, unlike humans. While this doesn't directly study dyscalculia, it shows how complex number sense is, which could inform future research on math learning difficulties.",number sense; AI limitations; cognitive science; visual enumeration,https://doi.org/10.1371/journal.pone.0331566,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,719,83,0.008135
Toubasi2025.pdf,Toubasi2025,Multiple Sclerosis Journal,A Toubasi; K Hett,2025,0,supportive,"This study focuses on brain structures related to fluid flow in multiple sclerosis patients, not math learning. It examines how certain brain areas differ between people with MS and healthy individuals. While interesting for neuroscience, it doesn't directly address dyscalculia or math skills.",brain function; multiple sclerosis; neuroscience; CSF flow,https://doi.org/10.1177/13524585251364720,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,703,79,0.007389
Uğraş2025.pdf,Uğraş2025,Research on mathematics anxiety in primary school: bibliometric analysis and evaluation of trends,Hilal Uğraş,2025,6,supportive,"This research looks at how math anxiety affects students' learning and achievement, especially in primary school. It shows that anxiety can really hinder kids' ability to do well in math, which is a problem for everyone, especially kids who might already be struggling. The study calls for more research into how we can help kids manage this anxiety early on. While it doesn't specifically focus on dyscalculia, understanding math anxiety is important for anyone working with kids who have math difficulties.",math anxiety; primary education; academic achievement; STEM education,10.3389/fpsyg.2025.1545556,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,632,80,0.010023
Vabø2025.pdf,Vabø2025,"Development of self-regulation, executive function, vocabulary, and numeracy",Kristoffer Buene Vabø; Katrine Nyvoll Aadland; Anthony D Okely; Caterina Pesce; Eivind Aadland,2025,4,supportive,"This study looked at how physical activity, screen time, and sleep affect preschool kids' thinking skills and early math abilities. While they didn't find strong connections overall, they noticed that less screen time and more activity helped with self-control in girls. This might hint at ways to support kids' learning, though it doesn't directly address dyscalculia.",physical activity; cognitive development; preschool education; screen time,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Discussion/Conclusion,625,90,0.009204
Vaqué-Alcázar2025.pdf,Vaqué-Alcázar2025,Generational effects in Down syndrome: Enriched environment enhances functionality without reducing Alzheimer’s disease risk,Lídia Vaqué-Alcázar; Laura Videla; Bessy Benejam; Laura Del Hoyo Soriano; Isabel Barroeta; Susana Fernandez; Íñigo Rodríguez-Baz; José Enrique Arriola-Infante; Javier Arranz; Lucía Maure Blesa; Aida Sanjuan-Hernández; Alejandra O. Morcillo-Nieto; Alexandre Bejanin; Eider M. Arenaza-Urquijo; Alberto Lleó; David Bartrés-Faz; Maria Carmona-Iragui; Juan Fortea,2025,3,supportive,"This study looks at generational changes in Down syndrome, finding improvements in intellectual abilities but no delay in Alzheimer's onset. While it doesn't focus on math learning disabilities, it shows how environmental factors can influence cognitive development. This might indirectly inform dyscalculia research by highlighting the role of supportive environments in learning.",Down syndrome; intellectual disability; cognitive development; Alzheimer's disease,10.1002/alz.70447,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,718,233,0.008291
Wang2025.pdf,Wang2025,Hemoglobin-to-red blood cell distribution width ratio in the relationship between occupational aluminum exposure and cognitive function impairment: a mediation analysis,Ruo-nan Wang; Zhuo-hui Wang; Wen-cheng Hu; Fan-peng Kong; Zi-yan Pei; Jing Song; Xiao-ting Lu; Bao-long Pan,2025,0,supportive,This article discusses aluminum's effects on brain function rather than math learning or dyscalculia. It doesn't directly address math skills or learning disabilities.,cognitive impairment; brain function; aluminum toxicity,10.3389/fpubh.2025.1639229,n/a,n/a,n/a,n/a,Header/Title; Footer; Introduction; Discussion/Conclusion,621,138,0.005759
Xu2025.pdf,Y2025,University students’ metaverse attachment and its predictors: escaping from reality,Xu Y; Chen L,2025,0,supportive,"This study explores why university students choose to spend time in virtual worlds (the metaverse) and what keeps them engaged. It found that while visual appeal matters, it's not the main reason students escape to these spaces. Instead, factors like social connections and stress relief play bigger roles. This research doesn't directly address math learning or dyscalculia but could provide insights into how digital environments engage users.",virtual environments; student motivation; escapism; digital engagement,10.3389/fpsyg.2025.1594256,n/a,n/a,n/a,n/a,Header/Title; Footer; Introduction; Discussion/Conclusion,725,74,0.007641
Yang2025.pdf,Yang2025,aged and older adults in rural China: the mediating role of regular health management,Fan Yang; Min Su; Tianjiao Zhang; Weile Zhang; Zelin Liu; Huibo Li,2025,0,supportive,"This study looks at how family doctor services in rural China help older adults adapt socially, not math skills. It found regular health check-ups helped people feel more socially confident. While interesting for healthcare, it doesn't directly address dyscalculia or math learning.",social adaptability; healthcare; aging; family doctors,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,547,77,0.007973
Zhang2025.pdf,Zhang2025,The Role of Executive Function in the Co-occurrence of ADHD and Developmental Dyscalculia in Chinese Children,Jing Zhang; Min Dong; Lu Liu; Sunwei Qiu; Meirong Pan; Xinlin Zhou; Qiujin Qian,2025,9,direct,This study looked at how kids with both ADHD and dyscalculia struggle with executive functions like memory and self-control. They found that these kids have more trouble with these skills than those with just ADHD. Understanding these challenges helps educators create better support for math learning in these children.,ADHD; dyscalculia; executive function; working memory; inhibition,https://doi.org/10.31083/AP42712,"Parents can help by using games that improve memory and focus, like matching cards or simple puzzles.",Teachers could use structured activities with clear steps and breaks to help kids manage their attention during math lessons.,"In classrooms, incorporating visual aids and step-by-step instructions can support students with these challenges.",Adults with dyscalculia might benefit from apps that train working memory and processing speed.,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,709,111,0.009225
Yang2025c.pdf,Yang2025b,Acupuncture on Post-Stroke Cognitive Impairment: A Systematic Review of Neuroimaging Studies,Shiqi Yang; Qiongnan Bao; Wanqi Zhong; Kexin Wu; Xinyue Zhang; Jin Yao; Ziwen Chen; Ping Xu; Zihan Yin; Fanrong Liang,2025,2,supportive,"This study focuses on post-stroke cognitive impairment (PSCI) rather than dyscalculia. It examines how stroke affects cognitive functions like memory and attention. While it doesn't directly address math learning disabilities, understanding cognitive impairments could provide broader insights into learning challenges.",cognitive impairment; stroke recovery; neuroimaging; cognitive function,https://doi.org/10.2147/JMDH.S544389,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,554,128,0.009485
Zhang2025b.pdf,Zhang2025b,A Sunny Disposition and a Big Heart: Thematic Analysis of Parent- Reported Socio- Emotional Strengths in Dyslexia,Belinda Y. Zhang; Gabriela V. Gocheva; Ana Tyler; Amie Wallman-Jones; Marni Shabash; Jiwoo Han; Christa Watson-Pereira; Zachary A. Miller; Maria Luisa Gorno-Tempini; Virginia E. Sturm; Eleanor R. Palser,2025,3,supportive,"This study looks at the emotional and social strengths of kids with dyslexia, like empathy and creativity, rather than their reading challenges. While it doesn't focus on math or dyscalculia, understanding these strengths could help educators create supportive environments. However, the findings are more about dyslexia than math learning difficulties.",dyslexia; socio-emotional strengths; parent perspectives; resilience,https://doi.org/10.1002/dys.70010,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Introduction; Discussion/Conclusion,654,152,0.006722
Zhao-Min2025.pdf,吴赵敏2025,注意缺陷多动障碍儿童各类精神障碍的多基因遗传,吴赵敏; 王鹏; 董超; 操小兰; 胡兰芳; 寇聪; 江家靖; 张琳琳; 杨莉; 王玉凤; 李颖; 杨斌让,2025,4,supportive,"This study looks at how genetic risks for different mental health conditions relate to behavior and thinking skills in kids with ADHD. While it doesn't focus on dyscalculia directly, understanding ADHD's genetic links could help explain why some kids struggle with math. The findings might guide future research into how these genetic factors affect learning disabilities.",ADHD; genetics; cognitive function; learning disabilities; neuropsychology,Not found,n/a,n/a,n/a,n/a,Header/Title; Footer; Abstract; Discussion/Conclusion,1510,160,0.012167
